handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_8fa387e0-5d40-716f-8dd5-3b4f19b698cb,Product,💗 Anel Solitário Doce Promessa,"<p><strong>Prata 925 com banho de ródio, safira rosa natural (~5 mm / ~0,50 ct) e topázios brancos naturais</strong></p><p>Um gesto de ternura com brilho eterno.<br>O <strong>Anel Solitário Doce Promessa</strong> carrega a beleza suave do afeto verdadeiro: uma safira rosa em destaque, envolta por um caminho de topázios brancos — como palavras sussurradas de um amor que chegou com calma, e ficou.</p><ul>	<li>	<p>Safira rosa natural lapidação redonda (~5 mm / ~0,50 ct)</p>	</li>	<li>	<p>Aro cravejado com topázios brancos naturais</p>	</li>	<li>	<p>Prata 925 com banho de ródio</p>	</li>	<li>	<p>Ideal como anel de afeto, compromisso ou presente inesquecível</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_af2609096a7346a5b917c7bf6a9fe555~mv2.png;b72832_307b6f253b9a46b9b354606b1370b77f;b72832_aabc31171204406180033d25a41f072a~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie Safira Rosa,,,1000.0,,true,PERCENT,0.0,100,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_d8614257-ea64-8e22-1d58-a9c05c2a8bbf,Product,💛 Pulseira Raio de Amor,"<p><strong>Prata 925 com banho de ródio e safira amarela natural (~5 mm / ~0,50 ct)</strong></p><p>Um toque de luz que repousa no pulso — delicado, constante, íntimo.<br>A pulseira <strong>Raio de Amor</strong> traz a simbologia de um gesto contínuo de afeto. Um presente sensível, feito para ser lembrado todos os dias.</p><ul>	<li>	<p>Safira amarela natural lapidação redonda (~5 mm / ~0,50 ct)</p>	</li>	<li>	<p>Corrente tipo veneziana com extensor e fecho mosquetão</p>	</li>	<li>	<p>Prata 925 com banho de ródio</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_0e08a6aede864d5c8816f762d3733c18~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie,,,849.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_69e005b7-a09a-f6e4-a0e8-f3a3ac97cab5,Product,💛 Brincos Raio de Amor,"<p><strong>Par em prata 925 com banho de ródio e safiras amarelas naturais (~4 mm / ~0,30 ct cada)</strong></p><p>Pequenos sóis que repousam delicadamente sobre a pele, despertando brilho, presença e sentimento.<br>Os brincos <strong>Raio de Amor</strong> são a tradução da simplicidade que emociona — feitos para presentear com leveza, ternura e intenção.</p><ul>	<li>	<p>Par de studs com safiras amarelas (~4 mm / ~0,30 ct cada)</p>	</li>	<li>	<p>Prata 925 com banho de ródio</p>	</li>	<li>	<p>Tarraxa borboleta, ideal para uso diário ou para ocasiões especiais</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem especial, certificado e cartão-poema</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_ab262f76c8d140d6bbabb67769758c1a~mv2.png;b72832_6fe4aa20d52946c9b2fdfba7619224c1~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie,,,849.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_23fa213d-d437-2fe7-bc8e-b2ad941db636,Product,💛 Anel Solitário Raio de Amor,"<p><strong>Prata 925 com banho de ródio e safira amarela natural (~5 mm / 0,50 ct)</strong></p><p>Um delicado sol repousa no centro deste anel, simbolizando a presença amorosa que aquece, ilumina e permanece.<br>""Raio de Amor"" é um gesto de ternura em forma de joia – feito para marcar afetos verdadeiros, presentes conscientes e encontros de alma.</p><ul>	<li>	<p>Solitário com safira amarela natural (~5 mm / 0,50 ct)</p>	</li>	<li>	<p>Aro delicado em prata 925 com banho de ródio</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem especial, cartão-poema e certificado interno numerado</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_d0532efbeabf4eb99b5db7bf2bb4d831~mv2.png;b72832_8185c73c3507421b82f9310e2456e004;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie,,,850.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,
product_4bced52f-c2bd-d58a-9ac8-a8d6039342c1,Product,Anel Kew – Cúpula Botânica,"<p>Inspirado nas lendárias estufas do Jardim Botânico de Kew, o anel Kew traduz a leveza da arquitetura vitoriana em uma joia escultural. Sua estrutura vazada evoca as cúpulas rendilhadas de ferro e vidro que protegem plantas raras com delicadeza e precisão.</p><p>Produção artesanal:<br>Cada anel é feito um a um, com fundição artística em prata 925 e acabamento manual. Isso garante que nenhuma peça seja idêntica à outra — cada cúpula carrega pequenas variações naturais do processo, tornando-a única, como uma obra arquitetônica lapidada à mão.</p><p>Materiais:</p><p>Prata 925 com banho de ródio branco</p><p>Gemas sintéticas cravejadas em tons de paraíba e Topázios brancos.</p><p>Estrutura tridimensional em padrão exclusivo</p><p>Conceito:<br>Assim como as estufas de Kew abrigam o extraordinário em estruturas refinadas, este anel celebra o cuidado com o raro — com uma geometria que guarda luz, cor e intenção em cada detalhe.</p>",b72832_d93ee482a0bb4cb1b3c0667faba8d62f~mv2.png;b72832_beebb5b2ac014241bb240364c22cbb42~mv2.png,,,,1700.0,,true,PERCENT,0.0,0,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_77c4138e-7343-6945-2414-6dbc4bf568d3,Product,Anel Alae – Fisioterapia,"<p><strong>Linha Prestígio – Ferdie Company</strong></p><p><em>Alae</em> — do latim, “asas” — é a joia que representa o renascimento, a leveza e o movimento restaurado. Com uma <strong>esmeralda natural</strong> no centro, símbolo de vitalidade e equilíbrio, esta peça presta homenagem ao ofício que devolve ao corpo sua funcionalidade e à alma, sua liberdade.</p><p>À esquerda, uma <strong>libélula delicada</strong> representa a superação e a transformação — valores profundos que refletem o processo terapêutico e a jornada de quem escolhe a Fisioterapia como missão. Ao lado oposto, o símbolo da saúde coroa essa composição de técnica, sensibilidade e esperança.</p><p>Cada anel é confeccionado em <strong>ouro amarelo 18k</strong> e acompanha uma <strong>carta-poema exclusiva</strong>, inspirada na beleza do toque terapêutico e da ciência do movimento.</p><p>Por conter <strong>gema natural</strong>, a tonalidade da esmeralda pode variar sutilmente de peça para peça. Essa variação não é defeito — é identidade. Escolhemos gemas naturais justamente por isso:<br><strong>porque cada joia será única, assim como quem a usa.</strong></p><p>⠀<br>💚 Esmeralda natural – lapidação oval (tonalidade variável)<br>💚 Ouro amarelo 18k com acabamento polido<br>💚 Símbolos laterais: libélula (transformação) e bastão da saúde<br>💚 Ideal para formaturas, homenagens e uso profissional<br>💚 Acompanha certificado interno Ferdie, embalagem especial<br>💚 Inclui uma carta-poema exclusiva sobre o significado da Fisioterapia<br>💚 Produção artesanal sob encomenda</p>",b72832_6d274457378743ea8ab368aa24f8c4ff~mv2.png;b72832_f16caaaa5e164914abf116470d7ed124~mv2.png,Linha Prestígio,,,3000.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_3af01792-5243-d38d-dba1-4e31332e1472,Product,Anel Anima – Medicina Veterinária,"<p><strong>Linha Prestígio – Ferdie Company</strong></p><p><em>Anima</em> é uma joia que homenageia a compaixão, a técnica e a profunda conexão entre o ser humano e os animais. Com uma <strong>esmeralda natural</strong> no centro — símbolo da vida, do cuidado e da natureza — o anel traz o <strong>bastão com serpente e a letra “V”</strong>, formando a insígnia de quem dedica a vida à saúde animal.</p><p>Cada peça é confeccionada em <strong>ouro amarelo 18k</strong> e acompanha uma <strong>carta-poema exclusiva</strong>, que valoriza o vínculo afetivo e ético da profissão veterinária.</p><p>Por conter <strong>gema natural</strong>, a tonalidade da esmeralda pode variar sutilmente de peça para peça. Essa variação não é defeito — é identidade. Escolhemos gemas naturais justamente por isso:<br><strong>porque cada joia será única, assim como quem a usa.</strong></p><p>⠀<br>💚 Esmeralda natural – lapidação oval (tonalidade variável)<br>💚 Ouro amarelo 18k com acabamento polido<br>💚 Símbolos laterais: bastão veterinário (com serpente) e letra “V”<br>💚 Ideal para formaturas, homenagens e uso profissional<br>💚 Acompanha certificado interno Ferdie, embalagem especial<br>💚 Inclui uma carta-poema exclusiva sobre o significado da Medicina Veterinária<br>💚 Produção artesanal sob encomenda</p>",b72832_7eb61625b708483b92e103537626ac9e~mv2.jpg;b72832_9c7479347785414597397bc447d9cb2d;b72832_f16caaaa5e164914abf116470d7ed124~mv2.png,Linha Prestígio,,,3000.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_89948063-15ea-ca2c-621b-ed716c139ed0,Product,Anel Essentia – Medicina,"<p><strong>Linha Prestígio – Ferdie Company</strong></p><p><em>Essentia</em> é uma joia que traduz a nobreza da Medicina, a responsabilidade do cuidado e a beleza da vocação médica. No centro da peça, uma <strong>esmeralda natural</strong> representa a esperança, a vitalidade e o poder da cura. Ao lado, o clássico <strong>bastão com serpente</strong> e a letra “M” formam um símbolo de pertencimento à arte de salvar vidas.</p><p>Cada anel é confeccionado em <strong>ouro amarelo 18k</strong> e acompanha uma <strong>carta-poema exclusiva</strong>, escrita com sensibilidade para eternizar essa jornada única.</p><p>Por conter <strong>gema natural</strong>, a tonalidade da esmeralda pode variar sutilmente de peça para peça. Essa variação não é defeito — é identidade. Escolhemos gemas naturais justamente por isso:<br><strong>porque cada joia será única, assim como quem a usa.</strong></p><p>⠀<br>💚 Esmeralda natural – lapidação oval (tonalidade variável)<br>💚 Ouro amarelo 18k com acabamento polido<br>💚 Símbolos laterais: bastão com serpente (Medicina) e letra “M”<br>💚 Ideal para formaturas, solenidades e uso profissional<br>💚 Acompanha certificado interno Ferdie, embalagem especial<br>💚 Inclui uma carta-poema exclusiva sobre o significado da Medicina<br>💚 Produção artesanal sob encomenda</p>",b72832_abd55a71621e4f75bd5d523dc568e108~mv2.png;b72832_f16caaaa5e164914abf116470d7ed124~mv2.png,Linha Prestígio,,,3000.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_ed8ec0c7-e643-dc00-5435-4fa25eb16574,Product,Anel Legatum – Direito,"<p><strong>Anel Legatum</strong> – Direito</p><p><strong>Linha Prestígio – Ferdie Company</strong></p><p><em>Legatum</em> é a joia que honra a força da palavra, a busca pela justiça e a nobreza da profissão jurídica. No centro, um <strong>rubi natural</strong> — símbolo de coragem e liderança — traduz a intensidade e o compromisso de quem escolhe o Direito como missão. A peça é completada pela icônica <strong>balança da justiça</strong> e pela letra “D”, formando um emblema de pertencimento e excelência.</p><p>Cada anel é confeccionado em <strong>ouro amarelo 18k</strong> e acompanha uma <strong>carta-poema exclusiva</strong>, escrita com sensibilidade para eternizar esse momento especial.</p><p>Por conter <strong>gema natural</strong>, a tonalidade do rubi pode variar sutilmente de peça para peça. Essa variação não é defeito — é identidade. Escolhemos rubis naturais justamente por isso:<br><strong>porque cada joia será única, assim como quem a usa.</strong></p><p>⠀❤️ Rubi natural – lapidação oval (tonalidade variável)</p><p>&nbsp; &nbsp;❤️ Ouro amarelo 18k com acabamento polido</p><p>&nbsp; &nbsp;❤️ Símbolos laterais: balança da justiça e letra “D”</p><p>&nbsp; &nbsp;❤️ Ideal para formaturas, solenidades e uso profissional</p><p>&nbsp; &nbsp;❤️ Acompanha certificado interno Ferdie, embalagem especial</p><p>&nbsp; &nbsp;❤️ Inclui uma carta-poema exclusiva sobre o ofício do Direito</p><p>&nbsp; &nbsp;❤️ Produção artesanal sob encomenda</p>",b72832_f7e866673b504e619637cced4afc1621~mv2.png;b72832_6c4215b3e275432b9a5b0eb4d074c51f;b72832_f16caaaa5e164914abf116470d7ed124~mv2.png,Linha Prestígio,,,3000.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_b6dfb6bb-f142-db01-94f5-3531033c1f7c,Product,Anel Vitae – Biologia,"<p><strong>Linha Prestígio – Ferdie Company</strong></p><p>Inspirado na essência da vida, o <em>Anel Vitae</em> celebra a beleza do conhecimento biológico e o compromisso com a ciência. No centro, uma <strong>água-marinha natural</strong> representa a clareza, o equilíbrio e a profundidade da natureza. Ao lado, o <strong>DNA estilizado</strong> e a letra “B” formam um símbolo de pertencimento e identidade profissional.</p><p>Cada anel é confeccionado em <strong>ouro amarelo 18k</strong> e acompanha uma <strong>carta-poema exclusiva</strong>, escrita com sensibilidade para eternizar esse momento especial.</p><p>Por conter <strong>gema natural</strong>, a tonalidade da água-marinha pode variar sutilmente de peça para peça. Essa variação não é defeito — é identidade. Escolhemos gemas naturais justamente por isso:<br><strong>porque cada joia será única, assim como quem a usa.</strong></p><p>⠀<br>🔹 Água-marinha natural – lapidação oval (tonalidade variável)<br>🔹 Ouro amarelo 18k com acabamento polido<br>🔹 Símbolos laterais: DNA e letra “B”<br>🔹 Ideal para formaturas, eventos acadêmicos e uso profissional<br>🔹 Acompanha certificado interno Ferdie, embalagem especial<br>🔹 Inclui uma carta-poema exclusiva sobre o significado do anel e da Biologia<br>🔹 Produção sob encomenda</p>",b72832_c481379ad7f3401782c03376b0c7a8eb~mv2.png;b72832_f16caaaa5e164914abf116470d7ed124~mv2.png,Linha Prestígio,,,3000.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,
product_3e4b8acb-58c3-255b-a9dc-4790aa0066d0,Product,Vita Motus - Anel da Educação Física,"<p><strong>Símbolo da vitalidade, da superação e da conexão entre corpo e espírito, o anel Vita Motus homenageia a Educação Física com força estética e significado profundo.</strong></p><p>Fundido em prata de lei, apresenta uma composição artística com a tocha olímpica, o corpo em movimento e os anéis entrelaçados — elementos que evocam o dinamismo, a disciplina e a celebração do potencial humano. Ao centro, a esmeralda natural vibrante representa a energia vital que pulsa em cada conquista.</p><p>Criado para profissionais que inspiram transformação por meio do movimento, este anel é um tributo ao corpo que aprende, ensina e transcende seus próprios limites.</p><p><strong>Disponível em duas versões:</strong></p><p>•&nbsp;Prata 925 com banho de ródio branco (<strong>Versão Luz de Platina</strong>)<br>• Prata 925 com banho de ouro amarelo (<strong>Versão Toque de Ouro</strong>)</p><p><strong>Acompanha:</strong><br>• Certificado interno Ferdie<br>• Carta-Poema personalizada<br>• Manual de uso e conservação</p><p>&nbsp;</p>",b72832_467073ab065445409b2349d50fd17682~mv2.jpg;b72832_e328f31d8ca44942a9da90bd45e5be65~mv2.png;b72832_4332b743abc34879b525ff81cc19ea35;b72832_2c55ced616b64ef3ac9b91999eb42972~mv2.png,Linha Elo,,,1470.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil;24 Brasil;25 Brasil,Escolha a sua versão,COLOR,#DFDADA:Luz de Platina;#F3C835:Toque de Ouro,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_3ca506cc-8c36-0c9c-711d-b9a1a1228ac7,Product,Equilibrium - Anel da Ciência Contábil,"<p>Símbolo do rigor, da harmonia e da integridade, o anel <strong>Equilibrium</strong> celebra as Ciências Contábeis com linguagem precisa e sofisticada. Fundido em prata de lei, apresenta uma releitura artística do caduceu, ladeado por duas <strong>turmalinas rosas naturais</strong>, que evocam lucidez e responsabilidade.</p><p>Criado para profissionais que sustentam o equilíbrio entre números e valores, este anel é um tributo à exatidão e à ética que regem o universo contábil.</p><p><strong>Disponível em duas versões:</strong></p><p>•&nbsp;Prata 925 com banho de ródio branco<strong> (Versão Luz de Platina)</strong></p><p>• Prata 925 com banho de ouro amarelo<strong> (Versão Toque de Ouro)</strong></p><p>Acompanha:<br>• Certificado interno Ferdie<br>• Carta-Poema personalizada<br>• Manual de uso e conservação</p><p>&nbsp;</p>",b72832_e80843b9a683474e8f44ca2c5bbc7642~mv2.jpg;b72832_3d93b5c2dc3c4b609882ad16d33fdf3c~mv2.jpg;b72832_2c55ced616b64ef3ac9b91999eb42972~mv2.png,Linha Elo,,,1200.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil;24 Brasil;25 Brasil,Escolha a sua versão,COLOR,#DFDADA:Luz de Platina;#F3C835:Toque de Ouro,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_dca28463-8499-0c72-0375-4b6f47926582,Product,Anel Majura – Linha Sri Lanka,"<p>Realeza em cada detalhe. O anel <strong>Majura</strong> traz como protagonista uma safira azul natural do Sri Lanka, em lapidação redonda de 6mm, rodeada por um halo de microzircônias brancas que ressaltam seu brilho profundo e sofisticado. Um clássico atemporal em prata 925 com banho de ródio branco, ideal para momentos únicos ou como peça central de uma coleção refinada.</p><p>⠀<br>🔹 Safira Ceilão natural de 6mm (lapidação redonda)<br>🔹 Microzircônias brancas em halo clássico<br>🔹 Prata 925 com banho de ródio branco<br>🔹 Acompanha certificado interno Ferdie, carta-poema e manual de uso<br>🔹 Produção artesanal sob encomenda</p>",b72832_ff955e5bd0e548b3b131bb3f271373f1~mv2.png;b72832_d54ceca2548146748a49a11542f17fb4;b72832_17e36fff5b7143b5b2f59e55fbd73c79~mv2.png,Sri Lanka,,,4000.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_3c49f818-a783-f10b-48e8-e892dd639ce7,Product,Brincos Elara – Linha Sri Lanka,"<p>Clássicos, intensos e essenciais. Os brincos <strong>Elara</strong> apresentam safiras azuis naturais do Sri Lanka com 4mm de diâmetro, cravadas em estrutura solitária de prata 925 com banho de ródio branco. O brilho profundo e elegante das gemas contrasta com o metal polido, criando uma joia minimalista, mas de presença marcante.</p><p>⠀<br>🔹 Safiras Ceilão naturais de 4mm (lapidação redonda)<br>🔹 Prata 925 com banho de ródio branco<br>🔹 Estrutura tipo solitário com tarraxa tradicional<br>🔹 Acompanha certificado interno Ferdie, carta-poema e manual de uso<br>🔹 Produção artesanal sob encomenda</p>",b72832_3e521cf7efe74a5280ffcedb69d108f2~mv2.png;b72832_17e36fff5b7143b5b2f59e55fbd73c79~mv2.png,Sri Lanka,,,1000.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
